1.69738526e+00,-8.74946745e-01,-8.83417338e-02,1.53817579e+00
1.78596977e+00,1.71276347e+00,-1.15297610e+00,-8.65769404e-01
-1.08865862e+00,1.47367573e+00,9.42846882e-01,1.64706022e+00
-1.43623201e-01,8.78744382e-02,2.06232438e+01,-1.40492909e-02
-7.31104262e-02,-6.60296852e-02,2.43524997e+01,-8.44019358e-02
-3.90780383e-02,-3.19764530e-02,2.26882101e+01,5.47464622e-03
-5.12004651e-01, -6.18963249e-01, -6.77634101e+00,-6.57797473e-01
