8.233896603700137373e-02,-9.909735966072627522e-02,-1.975058484968894492e-04,-3.627209736664689932e-01,3.074241573200642980e-02,1.074517713319153245e+00
-1.837109920971623955e+00,-3.229645620833654363e-01,-2.285492336735819752e+00,-3.242962910097493823e-01,-1.244098031194175391e+00,-7.944406380340478524e-01
-3.597726492735247583e-01,-1.389029879642140752e-01,-1.447514701005825181e-02,-1.186586563567902042e+00,9.673429181943134225e-02,-4.780173373091506361e-01
2.843371060372857154e-02,1.073068584373614437e-01,-2.725904890589449237e-02,2.406195255511160702e-01,1.366088215028040009e+00,1.686700622097874261e-02
-1.172080187942525775e-02,1.985161936223784451e+00,-2.649468272964355720e+00,-7.685203717885071527e-03,-7.830771609488767007e-03,5.718647591344858117e-02
4.279938193131015145e-03,-2.301933155248687246e+00,-3.486746337505409743e-01,-1.434463111495298641e-03,3.069100410413726394e-03,-8.523958998624875383e-03
-1.840616985726596599e+00,7.076883248039593510e-02,1.341140063359996283e-02,7.900028206733085145e-01,-6.639665310566932044e-02,3.077572237279001532e-01
